time,latitude,longitude,depth,mag,nst,gap,dmin,rms,updated,place,type,horizontalError,depthError,magError,magNst,status,year,month,day,h:m:s,state,city
2021-03-19 02:43:27+00:00,32.02843613,-103.7682824,8.342456055,3.4,25,91,0.099884125,0.2,2021-06-02T15:23:52.040Z,"35 km SE of Malaga, New Mexico",earthquake,0.940261833,1.343902641,0.1,13,reviewed,2021,3,19,2:43:27,Texas,Mentone
2021-03-19 00:52:16+00:00,39.4246667,-123.1075,1.08,2.72,46,42,0.1386,0.06,2021-06-02T15:23:51.040Z,"13km W of Lake Pillsbury, CA",earthquake,0.16,1.88,0.24,48,reviewed,2021,3,19,0:52:16,California,Redwood Valley
2021-03-18 22:39:47+00:00,31.67336737,-104.3994675,6.080151367,3.5,49,57,0.086493644,0.3,2021-05-26T22:09:07.040Z,"55 km S of Whites City, New Mexico",earthquake,0.946716554,1.13223875,0.1,26,reviewed,2021,3,18,22:39:47,New Mexico,Loving
2021-03-18 19:22:00+00:00,30.94071115,-103.2018289,3.715014648,2.5,36,58,0.070641861,0.3,2021-05-26T22:09:01.040Z,"31 km W of Fort Stockton, Texas",earthquake,1.008125818,0.826809865,0.1,16,reviewed,2021,3,18,19:22:00,Texas,Fort Stockton
2021-03-18 18:56:45+00:00,36.6045,-121.2086667,6.74,3.37,70,54,0.08553,0.11,2021-05-26T22:09:00.040Z,"10km NW of Pinnacles, CA",earthquake,0.13,0.5,0.159464844,3,reviewed,2021,3,18,18:56:45,California,Soledad
2021-03-18 17:39:00+00:00,38.1492,-117.9648,11.3,2.7,28,44.88,0.011,0.1356,2021-05-26T22:08:59.040Z,"29 km SSE of Mina, Nevada",earthquake,1.05535678,0.5,0.26,14,reviewed,2021,3,18,17:39:00,Nevada,Tonopah
2021-03-18 17:20:42+00:00,47.5622,-92.7043,0,3,42.15871825,80,0.901,0.6,2021-05-26T22:08:58.040Z,"5 km NNE of Kinney, Minnesota",mining explosion,2.4,2,0.105,12,reviewed,2021,3,18,17:20:42,Minnesota,Mountain Iron
2021-03-18 14:59:33+00:00,44.2619,-115.0384,10,2.7,42.15871825,67,0.072,0.8,2021-05-26T22:08:56.040Z,"9 km WNW of Stanley, Idaho",earthquake,1.8,1.8,0.053,46,reviewed,2021,3,18,14:59:33,Idaho,Challis
2021-03-18 14:01:18+00:00,38.2141667,-122.3588333,8.66,2.68,98,46,0.003432,0.12,2021-05-26T22:08:55.040Z,"10km WNW of American Canyon, CA",earthquake,0.12,0.35,0.184,89,reviewed,2021,3,18,14:01:18,California,American Canyon
2021-03-18 00:43:07+00:00,34.316,-97.35616667,6.74,2.54,12,140,0.107978811,0.24,2021-05-26T22:08:44.040Z,"15 km NE of Healdton, Oklahoma",earthquake,1.05535678,1.1,0.22,4,reviewed,2021,3,18,0:43:07,Oklahoma,Healdton
2021-03-17 22:59:49+00:00,36.51533333,-98.33733333,7,2.5,54,95,0.130474397,0.15,2021-05-26T22:08:41.040Z,"6 km WSW of Helena, Oklahoma",earthquake,1.05535678,0.3,0.27,19,reviewed,2021,3,17,22:59:49,Oklahoma,Helena
2021-03-17 19:33:18+00:00,44.1137,-105.3785,0,3,42.15871825,102,0.967,0.98,2021-05-26T22:08:38.040Z,"14 km SSE of Antelope Valley-Crestview, Wyoming",mining explosion,7.9,1.6,0.066,30,reviewed,2021,3,17,19:33:18,Wyoming,Sleepy Hollow
2021-03-17 19:08:00+00:00,43.6212,-105.2397,0,3.3,42.15871825,78,1.003,0.57,2021-05-26T22:08:37.040Z,"24 km SE of Wright, Wyoming",mining explosion,5.2,1.8,0.048,56,reviewed,2021,3,17,19:08:00,Wyoming,Wright
2021-03-17 18:13:39+00:00,45.8017,-106.6082,0,2.7,42.15871825,115,0.926,0.4,2021-05-26T22:08:36.040Z,"9 km S of Colstrip, Montana",mining explosion,4.6,1.4,0.074,24,reviewed,2021,3,17,18:13:39,Montana,Colstrip
2021-03-17 16:32:41+00:00,44.287,-115.1966,3.97,2.9,42.15871825,66,0.179,0.69,2021-05-26T22:08:34.040Z,"22 km WNW of Stanley, Idaho",earthquake,1.5,3.6,0.05,52,reviewed,2021,3,17,16:32:41,Idaho,Idaho City
2021-03-17 06:51:59+00:00,31.06187186,-103.3275897,4.743334961,2.8,27,52,0.056642358,0.3,2021-05-26T22:08:25.040Z,"32 km SW of Coyanosa, Texas",earthquake,0.803996731,0.936796027,0.2,12,reviewed,2021,3,17,6:51:59,Texas,Pecos
2021-03-17 04:19:28+00:00,31.65433164,-104.3573154,6.182983398,4.5,53,61,0.123141045,0.3,2021-05-26T22:08:23.040Z,"57 km S of Whites City, New Mexico",earthquake,0.826692583,1.088730241,0.2,29,reviewed,2021,3,17,4:19:28,New Mexico,Loving
2021-03-16 22:26:53+00:00,40.399,-124.6626667,23.77,2.83,35,236,0.2597,0.13,2021-05-26T22:08:18.040Z,"33km WNW of Petrolia, CA",earthquake,1.63,1.14,0.111,51,reviewed,2021,3,16,22:26:53,California,Ferndale
2021-03-16 21:34:19+00:00,31.65796815,-104.3638053,6.080151367,3.1,35,61,0.117257956,0.3,2021-05-26T22:08:16.040Z,"57 km S of Whites City, New Mexico",earthquake,1.159965086,1.142682675,0.2,17,reviewed,2021,3,16,21:34:19,New Mexico,Loving
2021-03-16 20:30:58+00:00,44.2993,-115.1261,15.34,2.9,42.15871825,65,0.143,0.66,2021-05-26T22:08:14.040Z,"17 km WNW of Stanley, Idaho",earthquake,2.1,8.4,0.033,118,reviewed,2021,3,16,20:30:58,Idaho,Idaho City
2021-03-16 17:30:00+00:00,47.459,-92.9776,0,2.8,42.15871825,75,1.113,1.01,2021-05-26T22:08:10.040Z,"4 km NW of Hibbing, Minnesota",mining explosion,3.8,2,0.105,12,reviewed,2021,3,16,17:30:00,Minnesota,Hibbing
2021-03-16 17:11:23+00:00,47.5163,-92.6897,0,2.9,42.15871825,79,0.913,0.63,2021-05-26T22:08:09.040Z,"3 km E of Kinney, Minnesota",mining explosion,2.3,2,0.105,12,reviewed,2021,3,16,17:11:23,Minnesota,Mountain Iron
2021-03-16 16:34:13+00:00,31.72027536,-104.5568917,6.105859375,3.2,42,84,0.048805317,0.3,2021-05-26T22:08:08.040Z,"53 km SSW of Whites City, New Mexico",earthquake,1.694450391,0.775354667,0.1,25,reviewed,2021,3,16,16:34:13,New Mexico,Loving
2021-03-16 14:47:45+00:00,44.5588,-114.6682,19.82,2.5,42.15871825,73,0.413,0.48,2021-05-26T22:08:07.040Z,"35 km W of Challis, Idaho",earthquake,2.4,6.5,0.074,24,reviewed,2021,3,16,14:47:45,Idaho,Challis
2021-03-16 14:34:39+00:00,44.5512,-114.6529,14,3.6,42.15871825,60,0.412,0.56,2021-05-26T22:08:06.040Z,"33 km W of Challis, Idaho",earthquake,2.5,2,0.045,48,reviewed,2021,3,16,14:34:39,Idaho,Challis
2021-03-16 13:39:37+00:00,33.1651667,-115.63,5.06,2.66,27,54,0.01719,0.18,2021-05-26T22:08:05.040Z,"12km WNW of Calipatria, CA",earthquake,0.25,0.31,0.129,74,reviewed,2021,3,16,13:39:37,California,Calipatria
2021-03-16 13:39:29+00:00,33.1576667,-115.6361667,5.14,2.55,59,25,0.0262,0.21,2021-05-26T22:08:05.040Z,"12km WNW of Calipatria, CA",earthquake,0.19,0.37,0.139,56,reviewed,2021,3,16,13:39:29,California,Westmorland
2021-03-16 11:42:43+00:00,37.4748333,-118.8426667,5.69,2.68,34,61,0.1155,0.06,2021-05-26T22:08:02.040Z,"17km SW of Toms Place, CA",earthquake,0.25,1.07,0.167,44,reviewed,2021,3,16,11:42:43,California,Mammoth Lakes
2021-03-16 04:17:09+00:00,34.373,-97.42416667,5.88,2.62,96,49,0.041391878,0.28,2021-05-26T22:07:55.040Z,"11 km SE of Ratliff City, Oklahoma",earthquake,1.05535678,0.5,0.32,28,reviewed,2021,3,16,4:17:09,Oklahoma,Healdton
2021-03-16 03:58:16+00:00,31.97662354,-102.3379144,7.947794596,3.1,36,43,0.025150065,0.2,2021-05-26T22:07:55.040Z,"6 km SE of Gardendale, Texas",earthquake,0.703020752,0.521315271,0.2,14,reviewed,2021,3,16,3:58:16,Texas,Gardendale
2021-03-16 03:32:52+00:00,31.97296143,-102.3357708,8.339070638,2.7,33,43,0.021061828,0.2,2021-05-26T22:07:54.040Z,"6 km SE of Gardendale, Texas",earthquake,0.717099509,0.524211246,0.2,14,reviewed,2021,3,16,3:32:52,Texas,Gardendale
2021-03-15 22:30:14+00:00,44.7232,-105.3528,0,2.7,42.15871825,139,1.119,1.05,2021-05-26T22:07:50.040Z,"41 km S of Biddle, Montana",mining explosion,5,1.7,0.069,30,reviewed,2021,3,15,22:30:14,Wyoming,Gillette
2021-03-15 22:00:14+00:00,31.59501554,-104.241974,6.465771484,2.5,13,71,0.171320238,0.3,2021-05-26T22:07:50.040Z,"52 km NW of Toyah, Texas",earthquake,1.526491645,2.39233498,0.1,8,reviewed,2021,3,15,22:00:14,Texas,Mentone
2021-03-15 21:59:23+00:00,31.58671466,-104.2472915,6.877099609,2.7,17,58,0.172908193,0.3,2021-05-26T22:07:49.040Z,"52 km NW of Toyah, Texas",earthquake,1.104673784,1.928549897,0.1,10,reviewed,2021,3,15,21:59:23,Texas,Mentone
2021-03-15 20:30:44+00:00,31.5163,-115.6202,4.63,2.7,42.15871825,103,0.187,0.72,2021-05-26T22:07:48.040Z,"63 km ENE of San Vicente, Mexico",earthquake,1.7,4.9,0.071,26,reviewed,2021,3,15,20:30:44,Baja California,Fraccionamiento del Valle
2021-03-15 19:57:13+00:00,45.1785,-106.8898,0,3.2,42.15871825,100,1.58,0.35,2021-05-26T22:07:47.040Z,"33 km WSW of Birney, Montana",mining explosion,2.9,1.7,0.045,64,reviewed,2021,3,15,19:57:13,Wyoming,Sheridan
2021-03-15 19:34:23+00:00,31.0138333,-114.2036667,9.94,2.66,2,224,0.5562,0.06,2021-03-16T00:32:11.478Z,"151km SSE of Estacion Coahuila, B.C., MX",earthquake,2.18,31.61,0.148,2,reviewed,2021,3,15,19:34:23,Baja California,San Felipe
2021-03-15 13:59:11+00:00,37.715,-97.2322,5,3.2,42.15871825,125,0.663,0.24,2021-06-24T17:22:47.124Z,"4 km NE of Eastborough, Kansas",earthquake,1.4,1.9,0.047,116,reviewed,2021,3,15,13:59:11,Kansas,Bellaire
2021-03-15 13:52:28+00:00,37.7096,-97.2376,5,3.1,42.15871825,77,0.661,0.25,2021-05-26T22:07:36.040Z,"3 km NE of Eastborough, Kansas",earthquake,1,2,0.045,131,reviewed,2021,3,15,13:52:28,Kansas,Bellaire
2021-03-15 11:20:05+00:00,44.3711,-115.2072,10,3,42.15871825,76,0.235,0.99,2021-05-26T22:07:33.040Z,"27 km NW of Stanley, Idaho",earthquake,2,2,0.041,78,reviewed,2021,3,15,11:20:05,Idaho,Idaho City
2021-03-15 10:03:15+00:00,44.292,-115.0593,10,2.5,42.15871825,56,0.105,0.81,2021-05-26T22:07:32.040Z,"12 km NW of Stanley, Idaho",earthquake,4.5,2,0.052,48,reviewed,2021,3,15,10:03:15,Idaho,Challis
2021-03-15 07:14:47+00:00,36.5658333,-121.1495,5.44,2.65,9,152,0.03474,0.14,2021-05-26T22:07:30.040Z,"4km N of Pinnacles, CA",earthquake,1.48,0.77,0.409,9,reviewed,2021,3,15,7:14:47,California,Soledad
2021-03-15 01:18:53+00:00,44.3099,-116.1916,11.08,2.5,42.15871825,141,0.577,0.51,2021-05-26T22:07:22.040Z,"8 km W of Smiths Ferry, Idaho",earthquake,1.4,8.5,0.066,30,reviewed,2021,3,15,1:18:53,Idaho,Cascade
2021-03-14 23:08:31+00:00,37.7131,-97.2346,5,3.5,42.15871825,59,0.64,0.28,2021-10-04T03:30:36.566Z,"3 km NE of Eastborough, Kansas",earthquake,1.3,1.9,0.062,25,reviewed,2021,3,14,23:08:31,Kansas,Bellaire
2021-03-14 15:59:21+00:00,36.436,-96.95266667,5.52,2.6,100,47,0,0.24,2021-05-26T22:07:15.040Z,"16 km NNE of Morrison, Oklahoma",earthquake,1.05535678,0.3,0.24,38,reviewed,2021,3,14,15:59:21,Oklahoma,Pawnee
2021-03-14 13:19:45+00:00,44.3084,-116.1948,10,2.5,42.15871825,61,0.578,0.71,2021-05-26T22:07:11.040Z,"8 km W of Smiths Ferry, Idaho",earthquake,2.3,2,0.057,40,reviewed,2021,3,14,13:19:45,Idaho,Cascade
2021-03-14 13:01:55+00:00,44.2817,-114.582,10,2.7,42.15871825,56,0.289,0.73,2021-05-26T22:07:10.040Z,"14 km W of Clayton, Idaho",earthquake,2.2,2,0.05,52,reviewed,2021,3,14,13:01:55,Idaho,Challis
2021-03-14 12:38:10+00:00,30.93104487,-103.1965244,3.355102539,2.5,38,58,0.07615518,0.3,2021-05-26T22:07:09.040Z,"30 km W of Fort Stockton, Texas",earthquake,0.850738474,0.853406939,0.2,18,reviewed,2021,3,14,12:38:10,Texas,Fort Stockton
2021-03-14 12:02:12+00:00,37.7056,-97.2627,5,3,42.15871825,123,0.625,0.5,2021-05-26T22:07:08.040Z,"1 km N of Eastborough, Kansas",earthquake,1.7,1.9,0.047,117,reviewed,2021,3,14,12:02:12,Kansas,Bellaire
2021-03-14 11:31:29+00:00,37.7243,-97.2289,5,3.5,42.15871825,125,0.639,0.37,2021-05-26T22:07:07.040Z,"5 km NE of Eastborough, Kansas",earthquake,1.4,2,0.047,123,reviewed,2021,3,14,11:31:29,Kansas,Bellaire
2021-03-14 11:29:36+00:00,37.7109,-97.2378,5,3.4,42.15871825,124,0.66,0.36,2021-05-26T22:07:07.040Z,"3 km NE of Eastborough, Kansas",earthquake,1.8,1.7,0.041,158,reviewed,2021,3,14,11:29:36,Kansas,Bellaire
2021-03-14 11:22:09+00:00,35.0455,-85.1281667,17.41,2.52,17,50,0.1933,0.14,2021-05-26T22:07:07.040Z,"5 km NNE of East Brainerd, Tennessee",earthquake,0.27,0.82,0.119,16,reviewed,2021,3,14,11:22:09,Tennessee,East Brainerd
2021-03-14 11:17:04+00:00,44.3022,-116.1711,11.5,3.1,42.15871825,61,0.56,0.87,2021-05-26T22:07:07.040Z,Oregon-Idaho border region,earthquake,2.4,8.3,0.047,60,reviewed,2021,3,14,11:17:04,Idaho,Cascade
2021-03-14 11:00:16+00:00,34.98916667,-97.66816667,7,2.8,98,34,0.092681813,0.34,2021-05-26T22:07:06.040Z,"6 km SW of Dibble, Oklahoma",earthquake,1.05535678,0.5,0.24,35,reviewed,2021,3,14,11:00:16,Oklahoma,Blanchard
2021-03-14 09:02:14+00:00,44.3441,-115.1441,7.94,2.5,42.15871825,63,0.184,0.95,2021-05-26T22:07:03.040Z,"21 km NW of Stanley, Idaho",earthquake,3.9,7.2,0.059,38,reviewed,2021,3,14,9:02:14,Idaho,Idaho City
2021-03-14 05:57:13+00:00,40.903,-122.4303333,17.71,2.75,0,41,0.2546,0.17,2021-05-26T22:07:00.040Z,"25km NNW of Shasta Lake, CA",earthquake,0.34,1.07,0.135,12,reviewed,2021,3,14,5:57:13,California,Central Valley (historical)
2021-03-14 05:27:28+00:00,40.3343333,-124.3576667,16.24,2.54,24,201,0.04727,0.07,2021-05-26T22:06:59.040Z,"6km W of Petrolia, CA",earthquake,0.58,0.29,0.077,25,reviewed,2021,3,14,5:27:28,California,Ferndale
2021-03-14 01:46:25+00:00,31.64894365,-104.2972623,6.979931641,2.7,17,59,0.125419451,0.3,2021-05-26T22:06:56.040Z,"58 km S of Whites City, New Mexico",earthquake,1.268242443,1.670366207,0.1,9,reviewed,2021,3,14,1:46:25,New Mexico,Loving
2021-03-14 00:50:03+00:00,44.9518,-75.5209,10.13,2.7,42.15871825,54,0.181,0.48,2021-05-26T22:06:55.040Z,"19 km SW of Winchester, Canada",earthquake,2.6,8.2,0.147,12,reviewed,2021,3,14,0:50:03,Ontario,Prescott
2021-03-13 15:59:00+00:00,44.2585,-115.1386,10,3,42.15871825,68,0.13,0.37,2021-05-26T22:06:46.040Z,"16 km WNW of Stanley, Idaho",earthquake,2.2,2,0.074,24,reviewed,2021,3,13,15:59:00,Idaho,Idaho City
2021-03-13 06:00:39+00:00,38.1564,-117.9079,7.6,2.8,28,41.46,0.028,0.1302,2021-05-26T22:06:34.040Z,"31 km SE of Mina, Nevada",earthquake,1.05535678,0.6,0.36,12,reviewed,2021,3,13,6:00:39,Nevada,Tonopah
2021-03-13 05:24:48+00:00,31.91802979,-102.2757479,6.773966471,3.2,33,34,0.030258385,0.2,2021-08-20T05:57:27.056Z,"11 km NE of Odessa, Texas",earthquake,0.857498444,0.501157234,0.1,17,reviewed,2021,3,13,5:24:48,Texas,Odessa
2021-03-13 03:22:18+00:00,36.5898333,-121.1898333,5.43,2.52,64,65,0.06896,0.12,2021-05-26T22:06:31.040Z,"8km NNW of Pinnacles, CA",earthquake,0.17,0.59,0.182,69,reviewed,2021,3,13,3:22:18,California,Soledad
2021-03-13 01:44:43+00:00,44.3151,-115.1268,10,3.4,42.15871825,48,0.154,0.86,2021-05-26T22:06:29.040Z,"18 km NW of Stanley, Idaho",earthquake,2,2,0.031,136,reviewed,2021,3,13,1:44:43,Idaho,Idaho City
2021-03-12 21:13:31+00:00,43.811,-105.3965,0,3.3,42.15871825,98,1.03,0.3,2021-05-26T22:06:24.040Z,"10 km NE of Wright, Wyoming",mining explosion,4.1,1.6,0.049,54,reviewed,2021,3,12,21:13:31,Wyoming,Wright
2021-03-12 18:21:19+00:00,47.5053,-92.631,0,2.7,42.15871825,79,0.884,0.54,2021-05-26T22:06:21.040Z,"3 km S of Mountain Iron, Minnesota",mining explosion,4.2,1.4,0.105,12,reviewed,2021,3,12,18:21:19,Minnesota,Mountain Iron
2021-03-12 16:41:51+00:00,44.3916,-114.7308,10,2.9,42.15871825,70,0.252,0.85,2021-05-26T22:06:20.040Z,"25 km NE of Stanley, Idaho",earthquake,1.9,2,0.085,18,reviewed,2021,3,12,16:41:51,Idaho,Challis
2021-03-12 14:23:57+00:00,34.1098333,-117.3173333,16.68,2.5,117,19,0.01695,0.14,2021-05-26T22:06:18.040Z,"3km SW of San Bernardino, CA",earthquake,0.11,0.21,0.129,25,reviewed,2021,3,12,14:23:57,California,San Bernardino
2021-03-12 13:57:57+00:00,32.9211667,-116.2611667,10.5,2.51,91,56,0.0487,0.21,2021-05-26T22:06:17.040Z,"27km ENE of Pine Valley, CA",earthquake,0.14,0.34,0.166,24,reviewed,2021,3,12,13:57:57,California,Pine Valley
2021-03-12 10:28:31+00:00,37.918,-118.5558333,7.21,2.5,30,66,0.196,0.06,2021-05-26T22:06:12.040Z,"41km NNE of Toms Place, CA",earthquake,0.28,2.55,0.174,41,reviewed,2021,3,12,10:28:31,California,Mammoth Lakes
2021-03-12 07:26:06+00:00,32.9218333,-116.2615,9.94,2.86,92,45,0.04804,0.23,2021-05-26T22:06:10.040Z,"27km ENE of Pine Valley, CA",earthquake,0.14,0.47,0.135,142,reviewed,2021,3,12,7:26:06,California,Pine Valley
2021-03-12 00:34:50+00:00,40.4061667,-124.686,22.12,2.69,30,255,0.2749,0.1,2021-05-26T22:06:02.040Z,"35km WNW of Petrolia, CA",earthquake,1.01,0.55,0.152,32,reviewed,2021,3,12,0:34:50,California,Ferndale
2021-03-10 22:47:38+00:00,44.4479,-115.1891,13.72,3,42.15871825,33,0.286,0.74,2021-05-21T19:49:13.040Z,"32 km NW of Stanley, Idaho",earthquake,2.1,10.1,0.039,86,reviewed,2021,3,10,22:47:38,Idaho,Cascade
2021-03-10 21:26:56+00:00,40.3036667,-124.5851667,19.24,2.81,37,236,0.1862,0.14,2021-05-21T19:49:12.040Z,"26km W of Petrolia, CA",earthquake,0.7,0.29,0.072,32,reviewed,2021,3,10,21:26:56,California,Ferndale
2021-03-10 17:44:19+00:00,34.9965,-97.664,7,2.69,51,84,0.09718093,0.26,2021-05-21T19:49:08.040Z,"5 km SW of Dibble, Oklahoma",earthquake,1.05535678,0.5,0.2,18,reviewed,2021,3,10,17:44:19,Oklahoma,Blanchard
2021-03-10 14:33:56+00:00,31.68941671,-104.2921984,6.979931641,2.7,30,51,0.08519157,0.3,2021-05-21T19:49:05.040Z,"54 km S of Whites City, New Mexico",earthquake,1.293499707,1.437232634,0.1,17,reviewed,2021,3,10,14:33:56,New Mexico,Loving
2021-03-10 09:51:22+00:00,37.3327,-114.9487,9.5,2.6,19,130.94,0.11,0.1036,2021-05-21T19:49:02.040Z,"19 km E of Alamo, Nevada",earthquake,1.05535678,2.2,0.3,12,reviewed,2021,3,10,9:51:22,Nevada,Alamo
2021-03-10 07:08:42+00:00,36.7603333,-120.6995,4.18,2.78,50,78,0.1227,0.15,2021-05-21T19:49:00.040Z,"23km S of South Dos Palos, CA",earthquake,0.29,1.1,0.155,91,reviewed,2021,3,10,7:08:42,California,South Dos Palos
2021-03-10 02:40:41+00:00,44.3172,-116.1774,10.71,2.7,42.15871825,60,0.57,0.64,2021-05-21T19:48:58.040Z,"7 km WNW of Smiths Ferry, Idaho",earthquake,2.1,8.5,0.045,64,reviewed,2021,3,10,2:40:41,Idaho,Cascade
2021-03-09 20:08:26+00:00,43.6002,-105.3439,0,3.2,42.15871825,75,1.08,0.3,2021-05-21T19:53:11.040Z,"20 km SE of Wright, Wyoming",mining explosion,5.6,1.8,0.047,60,reviewed,2021,3,9,20:08:26,Wyoming,Wright
2021-03-09 18:24:13+00:00,47.5133,-92.5545,0,3,42.15871825,78,0.836,0.88,2021-05-21T19:53:11.040Z,"1 km SW of Virginia, Minnesota",mining explosion,4.6,1.6,0.105,12,reviewed,2021,3,9,18:24:13,Minnesota,Virginia
2021-03-09 16:28:07+00:00,37.8251667,-112.6208333,4.3,2.61,17,84,0.4354,0.14,2021-05-21T19:48:47.040Z,"15 km ESE of Paragonah, Utah",earthquake,0.47,1.02,0.109,8,reviewed,2021,3,9,16:28:07,Utah,Panguitch
2021-03-09 16:22:31+00:00,41.8265,-120.074,10.28,2.53,11,143,0.1871,0.12,2021-05-21T19:48:48.040Z,"29km W of Wimer Place, NV",earthquake,0.65,0.86,0.113,15,reviewed,2021,3,9,16:22:31,Oregon,Lakeview
2021-03-09 13:10:58+00:00,47.81416667,-124.7208333,9.25,3.22,25,197,0.1692,0.5,2021-05-21T19:48:46.040Z,"29 km WSW of Forks, Washington",earthquake,1.36,5.63,0.180588588,11,reviewed,2021,3,9,13:10:58,Washington,Forks
2021-03-09 00:14:59+00:00,37.1223333,-117.4903333,-1.36,3.21,27,93,0.1662,0.15,2021-09-08T22:24:01.153Z,"65km NNW of Stovepipe Wells, CA",earthquake,0.22,0.56,0.175,157,reviewed,2021,3,9,0:14:59,Nevada,Goldfield
2021-03-08 21:30:18+00:00,35.1558333,-116.3351667,1.68,2.53,28,47,0.1899,0.13,2021-05-21T19:48:36.040Z,"27km WSW of Baker, CA",earthquake,0.15,0.6,0.143,113,reviewed,2021,3,8,21:30:18,California,Fort Irwin
2021-03-08 19:21:55+00:00,31.69420696,-104.2984282,6.74855957,2.5,24,52,0.080069849,0.2,2021-05-21T19:48:33.040Z,"53 km S of Whites City, New Mexico",earthquake,0.966125802,1.183625173,0.1,11,reviewed,2021,3,8,19:21:55,New Mexico,Loving
2021-03-08 15:48:47+00:00,31.76384748,-103.8196853,6.054443359,2.5,22,44,0.182366431,0.2,2021-05-21T19:48:31.040Z,"21 km WNW of Mentone, Texas",earthquake,0.977579959,2.119079729,0.1,9,reviewed,2021,3,8,15:48:47,Texas,Mentone
2021-03-08 05:31:40+00:00,37.5161667,-118.5535,10.47,3.15,38,47,0.1484,0.05,2021-05-21T19:48:24.040Z,"12km NNE of Round Valley, CA",earthquake,0.27,0.93,0.157,23,reviewed,2021,3,8,5:31:40,California,West Bishop
2021-03-07 19:14:03+00:00,36.96716667,-98.09583333,7,2.65,70,113,0.216857445,0.15,2021-05-21T19:48:14.040Z,"5 km WSW of Manchester, Oklahoma",earthquake,1.05535678,0.4,0.2,24,reviewed,2021,3,7,19:14:03,Kansas,Anthony
2021-03-07 17:11:45+00:00,40.2538333,-121.1618333,9.34,2.58,18,80,0.01399,0.09,2021-05-21T19:48:13.040Z,"4km NNE of Almanor, CA",earthquake,0.36,0.61,0.12,36,reviewed,2021,3,7,17:11:45,California,Chester
2021-03-07 16:03:42+00:00,39.3586667,-123.2496667,7.41,2.64,47,54,0.06734,0.1,2021-05-21T19:48:10.040Z,"11km ESE of Willits, CA",earthquake,0.15,0.28,0.241,58,reviewed,2021,3,7,16:03:42,California,Redwood Valley
2021-03-06 12:47:25+00:00,36.6592,-116.2727,8.2,2.6,31,84.89,0.058,0.21,2021-07-09T04:27:14.899Z,California-Nevada border region,earthquake,1.05535678,1.3,0.159464844,42.74671503,automatic,2021,3,6,12:47:25,Nevada,Pahrump
2021-03-06 06:31:15+00:00,40.3641667,-111.4363333,7.44,2.85,42,57,0.08499,0.21,2021-05-21T19:47:15.040Z,"2 km SSW of Wallsburg, Utah",earthquake,0.34,0.53,0.104,18,reviewed,2021,3,6,6:31:15,Utah,Heber
2021-03-06 06:01:37+00:00,44.3951,-114.7357,10,2.5,42.15871825,60,0.252,0.75,2021-05-21T19:47:13.040Z,"25 km NE of Stanley, Idaho",earthquake,1.9,2,0.057,40,reviewed,2021,3,6,6:01:37,Idaho,Challis
2021-03-06 01:52:42+00:00,38.805,-122.7785,0.96,2.69,70,31,0.008422,0.07,2021-05-21T19:47:08.040Z,"4km NNW of The Geysers, CA",earthquake,0.11,0.18,0.146,54,reviewed,2021,3,6,1:52:42,California,Cobb
2021-03-05 18:33:11+00:00,35.9123333,-117.7023333,6.77,3.26,43,35,0.05511,0.15,2021-05-21T19:46:54.040Z,"19km E of Little Lake, CA",earthquake,0.13,0.32,0.149,88,reviewed,2021,3,5,18:33:11,California,China Lake Acres
2021-03-05 18:21:00+00:00,47.5722,-92.542,0,3,42.15871825,82,0.799,0.65,2021-05-21T19:53:10.040Z,"5 km NNE of Parkville, Minnesota",mining explosion,5.1,2,0.105,12,reviewed,2021,3,5,18:21:00,Minnesota,Virginia
2021-03-05 17:28:01+00:00,44.3242,-115.2273,11.59,2.5,42.15871825,75,0.217,0.92,2021-05-21T19:46:53.040Z,"25 km WNW of Stanley, Idaho",earthquake,2.1,8.5,0.055,44,reviewed,2021,3,5,17:28:01,Idaho,Idaho City
2021-03-05 13:22:02+00:00,35.7703333,-118.0176667,2.61,2.86,45,50,0.1156,0.13,2021-05-21T19:46:48.040Z,"21km SSW of Little Lake, CA",earthquake,0.13,0.38,0.221,25,reviewed,2021,3,5,13:22:02,California,Inyokern
2021-03-05 09:22:26+00:00,38.1541,-117.892,9.8,2.7,29,58.35,0.016,0.1091,2021-05-21T19:46:44.040Z,"32 km SE of Mina, Nevada",earthquake,1.05535678,0.5,0.22,14,reviewed,2021,3,5,9:22:26,Nevada,Tonopah
2021-03-05 08:26:35+00:00,36.29633333,-98.179,7.83,3.54,101,26,0,0.19,2021-05-21T19:46:42.040Z,"5 km N of Ames, Oklahoma",earthquake,1.05535678,0.3,0.26,39,reviewed,2021,3,5,8:26:35,Oklahoma,Okeene
2021-03-05 05:32:46+00:00,36.1628333,-118.0693333,1.69,2.98,34,76,0.1057,0.14,2021-05-21T19:46:37.040Z,"14km SSW of Olancha, CA",earthquake,0.16,0.49,0.15,105,reviewed,2021,3,5,5:32:46,California,Lone Pine
2021-03-05 05:30:55+00:00,38.1554,-117.9499,10.5,2.6,29,47.78,0.018,0.1171,2021-05-21T19:46:37.040Z,"29 km SSE of Mina, Nevada",earthquake,1.05535678,0.5,0.31,14,reviewed,2021,3,5,5:30:55,Nevada,Tonopah
